MeanPrefLANs,StdPrefLANs,MeanWait,StdWait,LANs,Persons,Latency,MeanReachedPersons
3,2,15,2,3,10,76.91666666666667,1.0743243243243243
3,2,15,2,3,10,172.9,1.5294117647058822
3,2,15,2,3,10,154.252688172043,0.7651006711409396
3,2,15,2,3,10,84.0204081632653,0.45454545454545453
3,2,15,2,3,10,144.9361111111111,1.5827338129496402
3,2,15,2,3,10,118.21214504150284,1.986206896551724
3,2,15,2,3,10,165.15135189669087,2.4864864864864864
3,2,15,2,3,10,100.7897435897436,0.6
3,2,15,2,3,10,145.63652729384435,2.1702127659574466
3,2,15,2,3,10,137.79710144927537,1.4930555555555556
3,2,15,2,3,10,110.8967803030303,1.4177215189873418
3,2,15,2,3,10,119.34421052631579,2.614864864864865
3,2,15,2,3,10,119.74933333333334,1.8082191780821917
3,2,15,2,3,10,121.81274201988488,2.0784313725490198
3,2,15,2,3,10,117.58830845771143,1.1884057971014492
3,2,15,2,3,10,114.48958333333333,2.267605633802817
3,2,15,2,3,10,121.3259209344115,3.3655172413793104
3,2,15,2,3,10,118.89878472222223,2.091549295774648
3,2,15,2,3,10,111.67979797979798,1.6375
3,2,15,2,3,10,125.81840796019901,0.6824324324324325
3,2,15,2,3,10,138.12936507936507,1.401360544217687
3,2,15,2,3,10,175.316091954023,0.8344370860927153
3,2,15,2,5,15,153.356779556022,3.3584070796460175
3,2,15,2,5,15,129.24034970238094,2.2027027027027026
3,2,15,2,5,15,157.4065625,2.340909090909091
3,2,15,2,5,15,159.95974576271186,1.0137614678899083
3,2,15,2,5,15,145.481096196868,1.5391705069124424
3,2,15,2,5,15,122.14246794871795,0.9351851851851852
3,2,15,2,5,15,92.99357315389923,1.6830357142857142
3,2,15,2,5,15,77.1636827458256,2.2266666666666666
3,2,15,2,5,15,114.81884531590414,2.0844444444444443
3,2,15,2,5,15,102.73547619047619,1.2222222222222223
3,2,15,2,5,15,108.09601608187134,2.2995391705069124
3,2,15,2,5,15,130.71553399025774,4.6177777777777775
3,2,15,2,5,15,110.6078125,2.4570135746606336
3,2,15,2,5,15,108.1910621761658,2.5132743362831858
3,2,15,2,5,15,81.74269957640925,3.46875
3,2,15,2,5,15,133.53734951115902,4.009090909090909
3,2,15,2,5,15,110.69098894239343,2.6052631578947367
3,2,15,2,5,15,130.1464368964369,1.7297297297297298
3,2,15,2,5,15,124.08138032409877,3.2903225806451615
3,2,15,2,5,15,102.16993044408775,2.7990867579908674
3,2,15,2,5,15,89.9065134971186,2.7962962962962963
3,2,15,2,5,15,97.3877354914589,5.226086956521739
3,2,15,2,5,15,115.71616541353383,1.316872427983539
3,2,15,2,5,15,114.36375901875901,1.9817351598173516
3,2,15,2,5,15,127.69728346070939,2.13215859030837
3,2,15,2,5,15,71.41343119731674,3.5
3,2,15,2,5,15,121.71611519607843,2.2941176470588234
3,2,15,2,5,15,106.98987386621314,2.5972850678733033
3,2,15,2,5,15,144.4028541851523,3.514018691588785
3,2,15,2,5,15,102.77673378076062,1.63013698630137
3,2,15,2,5,15,94.90888543823327,2.2083333333333335
3,2,15,2,5,15,117.20173407019337,4.6342592592592595
3,2,15,2,5,15,119.95639897443176,3.0046082949308754
3,2,15,2,5,15,85.22150436953808,2.080357142857143
3,2,15,2,5,15,115.7065291872669,2.8597285067873304
3,2,15,2,5,15,90.52214293642865,4.454935622317596
3,2,15,2,5,15,69.98478681987204,4.559808612440191
3,2,15,2,5,15,110.56062386687387,2.7216981132075473
3,2,15,2,5,15,124.20442349528645,2.9469026548672566
3,2,15,2,5,15,108.84741462241462,3.463768115942029
3,2,15,2,10,15,139.4860745614035,1.2477477477477477
3,2,15,2,10,15,113.90161435786436,2.440758293838863
3,2,15,2,10,15,129.87246990518804,2.1126126126126126
3,2,15,2,10,15,112.52231155088297,3.1911111111111112
3,2,15,2,10,15,118.75707680033076,2.7288888888888887
3,2,15,2,10,15,123.95515851795264,2.34070796460177
3,2,15,2,10,15,122.98822055137845,1.120331950207469
3,2,15,2,10,15,102.38128386288764,2.4741784037558685
3,2,15,2,10,15,149.4626527050611,2.0128755364806867
3,2,15,2,10,15,134.94461336336337,1.72
3,2,15,2,10,15,102.25390804597701,1.8468468468468469
3,2,15,2,10,15,114.60103085927109,2.925581395348837
3,2,15,2,10,15,119.94422757475083,1.9365853658536585
3,2,15,2,10,15,155.72175201130682,1.8237885462555066
3,2,15,2,10,15,121.3624708994709,1.5784753363228698
3,2,15,2,10,15,127.68771311719681,3.0642201834862384
3,2,15,2,10,15,102.71628982528263,1.579646017699115
3,2,15,2,10,15,128.75508204892262,3.278538812785388
3,2,15,2,10,15,86.70629021879022,2.415525114155251
3,2,15,2,10,15,110.95282828282828,1.6118721461187215
3,2,15,2,10,15,118.04783950617283,1.7797356828193833
3,2,15,2,10,15,115.73478920230512,1.5603448275862069
3,2,15,2,10,15,150.91997863247863,1.4604651162790698
3,2,15,2,10,15,110.06499397227246,1.6076555023923444
3,2,15,2,10,15,98.30983183483184,1.4184100418410042
3,2,15,2,10,15,125.4378073451603,2.0233644859813085
3,2,15,2,10,15,130.65480942876152,1.4355555555555555
3,2,15,2,10,15,86.40593321608947,3.1748878923766815
3,2,15,2,10,15,133.58991121872478,1.679245283018868
3,2,15,2,10,15,90.37072359670125,2.3130841121495327
3,2,15,2,10,15,92.78260073260073,1.072072072072072
3,2,15,2,10,15,68.22006172839507,2.977777777777778
3,2,15,2,10,15,143.94026801977623,2.884259259259259
3,2,15,2,10,15,111.14055098479182,2.5339366515837103
3,2,15,2,10,15,116.4640934065934,1.981651376146789
3,2,15,2,10,15,93.75931811459762,2.772727272727273
3,2,15,2,10,15,111.93146853146854,2.5871559633027523
3,2,15,2,10,15,118.10700485412023,2.300469483568075
3,2,15,2,10,15,126.81478616924477,1.5412844036697249
3,2,15,2,10,15,139.15893525949704,3.039301310043668
3,2,15,2,10,50,104.11872781984191,9.621067031463749
3,2,15,2,10,50,119.32825414376327,8.620643431635388
3,2,15,2,10,50,111.13101509401841,10.465085638998682
3,2,15,2,10,50,97.52689955740087,6.6097222222222225
3,2,15,2,10,50,113.59335234779964,7.403225806451613
3,2,15,2,10,50,123.61342205416487,4.4481830417227455
3,2,15,2,10,50,102.1034926637096,9.366754617414248
3,2,15,2,10,50,111.0213880843733,7.92749658002736
3,2,15,2,10,50,125.37528566375698,5.599462365591398
3,2,15,2,10,50,105.95359590218784,9.006747638326585
3,2,15,2,10,50,89.64923151023147,10.707282913165265
3,2,15,2,10,50,109.95577261934157,11.12317880794702
3,2,15,2,10,50,111.59666377830517,9.930851063829786
3,2,15,2,10,50,113.26661603081119,10.331043956043956
3,2,15,2,10,50,103.35419160629125,6.194915254237288
3,2,15,2,10,50,110.10241344390691,9.723756906077348
3,2,15,2,10,50,111.28383671041222,8.089795918367347
3,2,15,2,10,50,115.24417255072308,6.607094133697135
3,2,15,2,10,50,100.56616986983599,10.507482993197279
3,2,15,2,10,50,126.95265670289724,7.3311688311688314
3,2,15,2,10,50,106.09736508351898,5.545698924731183
3,2,15,2,10,50,107.25568889484364,5.288409703504043
3,2,15,2,10,50,99.25923001985505,10.336065573770492
3,2,15,2,10,50,115.42507063002961,11.571619812583668
3,2,15,2,10,50,112.27155009940095,8.167330677290837
3,2,15,2,10,50,119.78790892318354,8.210526315789474
3,2,15,2,10,50,111.4252816451955,8.379020979020979
3,2,15,2,10,50,102.35948790027574,8.655124653739612
3,2,15,2,10,50,116.80801455788848,6.42312925170068
3,2,15,2,10,50,94.66257642996065,12.636842105263158
3,2,15,2,10,50,114.13403137659577,5.548993288590604
3,2,15,2,10,50,114.16413681023408,7.653685674547983
3,2,15,2,10,50,113.16268086146927,7.230769230769231
3,2,15,2,10,50,116.48901532410191,7.699319727891156
3,2,15,2,10,50,116.05687120228932,8.970627503337784
3,2,15,2,10,50,113.25715898876578,7.230458221024259
3,2,15,2,10,50,127.85132091075508,6.1409214092140925
3,2,15,2,10,50,120.08265292288996,6.791376912378303
3,2,15,2,10,50,98.47980362182791,14.020026702269693
3,2,15,2,10,50,91.05256443265269,9.154460719041278
